Date,Country/Region,Confirmed,Deaths,Recovered,Active,New cases,New deaths,New recovered,% diff new cases,% diff new deaths,% diff new recovered,WHO Region
2020-06-08,South Sudan,1604,19,15,1570,287,5,9,-0.11145510835913308,0.25,inf,Africa
2020-06-08,Spain,241717,27136,150376,64205,167,0,0,-0.3041666666666667,-1.0,0.0,Europe
2020-06-08,Sri Lanka,1857,11,990,856,22,0,49,0.04761904761904767,0.0,-0.020000000000000018,South-East Asia
2020-06-08,Sudan,6242,372,2059,3811,161,13,45,inf,inf,inf,Eastern Mediterranean
2020-06-08,Suriname,128,2,9,117,6,1,0,-0.7272727272727273,inf,0.0,Americas
2020-06-08,Sweden,45133,4694,0,40439,403,35,0,-0.5219454329774614,10.666666666666666,0.0,Europe
2020-06-08,Switzerland,30972,1923,28700,349,7,2,0,-0.2222222222222222,inf,0.0,Europe
2020-06-08,Syria,144,6,0,138,3,0,0,-0.8125,0.0,0.0,Eastern Mediterranean
2020-06-08,Taiwan*,443,7,430,6,0,0,0,0.0,0.0,-1.0,Western Pacific
2020-06-08,Tajikistan,4609,48,2763,1798,80,0,90,0.05263157894736836,0.0,0.0,Europe
2020-06-08,Tanzania,509,21,183,305,0,0,0,0.0,0.0,0.0,Africa
2020-06-08,Thailand,3119,58,2973,88,7,0,1,-0.125,0.0,0.0,South-East Asia
2020-06-08,Timor-Leste,24,0,0,24,0,0,0,0.0,0.0,0.0,South-East Asia
2020-06-08,Togo,497,13,251,233,2,0,3,-0.75,0.0,-0.625,Africa
2020-06-08,Trinidad and Tobago,117,8,109,0,0,0,1,0.0,0.0,inf,Americas
2020-06-08,Tunisia,1087,49,982,56,0,0,0,0.0,0.0,-1.0,Eastern Mediterranean
2020-06-08,Turkey,171121,4711,141380,25030,989,19,3411,0.08205689277899353,-0.17391304347826086,0.2886286361919155,Europe
2020-06-08,US,1961785,113747,518522,1329516,17415,513,12155,-0.01782189385821442,0.1476510067114094,1.20279086625589,Americas
2020-06-08,Uganda,646,0,103,543,30,0,7,0.30434782608695654,0.0,-0.5,Africa
2020-06-08,Ukraine,28077,805,12657,14615,478,9,144,-0.04016064257028118,-0.18181818181818177,-0.4193548387096774,Europe
2020-06-08,United Arab Emirates,39376,281,22275,16820,568,5,469,0.051851851851851816,4.0,-0.3704697986577181,Eastern Mediterranean
2020-06-08,United Kingdom,266756,40769,1255,224732,1094,55,16,0.5236768802228413,-0.2857142857142857,0.7777777777777777,Europe
2020-06-08,Uruguay,845,23,738,84,0,0,8,0.0,0.0,1.0,Americas
2020-06-08,Uzbekistan,4440,18,3357,1065,109,1,3,-0.5400843881856541,inf,-0.9651162790697675,Europe
2020-06-08,Venezuela,2473,22,487,1964,96,0,0,0.5737704918032787,0.0,-1.0,Americas
2020-06-08,Vietnam,332,0,316,16,1,0,9,-0.5,0.0,inf,Western Pacific
2020-06-08,West Bank and Gaza,473,3,404,66,1,0,1,-0.875,0.0,-0.6666666666666667,Eastern Mediterranean
2020-06-08,Western Sahara,9,1,6,2,0,0,0,0.0,0.0,0.0,Africa
2020-06-08,Yemen,496,112,23,361,12,0,0,5.0,-1.0,0.0,Eastern Mediterranean
2020-06-08,Zambia,1200,10,912,278,111,3,0,inf,inf,0.0,Africa
2020-06-08,Zimbabwe,287,4,46,237,5,0,12,0.6666666666666667,0.0,11.0,Africa
2020-06-09,Afghanistan,21459,384,2651,18424,542,15,480,-0.05739130434782613,0.25,0.6216216216216217,Eastern Mediterranean
2020-06-09,Albania,1299,34,960,305,36,0,15,1.1176470588235294,0.0,1.1428571428571428,Europe
2020-06-09,Algeria,10382,724,6951,2707,117,9,152,0.054054054054053946,0.125,0.853658536585366,Africa
2020-06-09,Andorra,852,51,757,44,0,0,6,0.0,0.0,-0.1428571428571429,Europe
2020-06-09,Angola,96,4,38,54,4,0,0,3.0,0.0,-1.0,Africa
2020-06-09,Antigua and Barbuda,26,3,20,3,0,0,0,0.0,0.0,0.0,Americas
2020-06-09,Argentina,24761,717,7568,16476,1141,24,263,0.3813559322033899,-0.1724137931034483,-0.33585858585858586,Americas
2020-06-09,Armenia,13675,217,4451,9007,350,6,352,0.7948717948717949,-0.4545454545454546,3.1411764705882357,Europe
2020-06-09,Australia,7274,102,6740,432,7,0,20,2.5,0.0,0.4285714285714286,Western Pacific
2020-06-09,Austria,16979,672,15875,432,11,0,36,-0.8333333333333334,0.0,-0.21739130434782605,Europe
2020-06-09,Azerbaijan,8191,98,4606,3487,315,5,229,-0.024767801857585092,0.0,0.004385964912280604,Europe
2020-06-09,Bahamas,103,11,64,28,0,0,0,0.0,0.0,-1.0,Americas
2020-06-09,Bahrain,15731,29,10606,5096,314,2,280,-0.5198776758409787,1.0,-0.6736596736596736,Eastern Mediterranean
2020-06-09,Bangladesh,71675,975,15337,55363,3171,45,777,0.15941499085923216,0.0714285714285714,0.182648401826484,South-East Asia
2020-06-09,Barbados,92,7,81,4,0,0,0,0.0,0.0,0.0,Americas
2020-06-09,Belarus,50265,282,24506,25477,812,6,626,-0.013365735115431376,-0.1428571428571429,1.6866952789699572,Europe
2020-06-09,Belgium,59437,9619,16324,33494,89,13,9,-0.2704918032786885,0.18181818181818188,-0.625,Europe
2020-06-09,Belize,20,2,16,2,1,0,0,inf,0.0,0.0,Americas
2020-06-09,Benin,305,4,188,113,17,0,2,-0.37037037037037035,-1.0,-0.9428571428571428,Africa
2020-06-09,Bhutan,59,0,17,42,0,0,3,0.0,0.0,0.0,South-East Asia
2020-06-09,Bolivia,14644,487,2190,11967,695,12,31,1.2712418300653594,0.19999999999999996,-0.5753424657534247,Americas
2020-06-09,Bosnia and Herzegovina,2728,160,2049,519,24,0,26,-0.7551020408163265,-1.0,-0.5272727272727273,Europe
2020-06-09,Botswana,42,1,24,17,0,0,0,-1.0,0.0,-1.0,Africa
2020-06-09,Brazil,739503,38406,396737,304360,32091,1272,18480,1.0500191644308163,0.8733431516936672,-0.8040400827103547,Americas
2020-06-09,Brunei,141,2,138,1,0,0,0,0.0,0.0,0.0,Western Pacific
2020-06-09,Bulgaria,2889,167,1623,1099,79,3,36,-0.048192771084337394,-0.25,-0.07692307692307687,Europe
2020-06-09,Burkina Faso,891,53,765,73,1,0,0,0.0,0.0,0.0,Africa
2020-06-09,Burma,246,6,159,81,2,0,0,0.0,0.0,-1.0,South-East Asia
2020-06-09,Burundi,83,1,45,37,0,0,0,0.0,0.0,0.0,Africa
2020-06-09,Cabo Verde,585,5,270,310,18,0,4,0.3846153846153846,0.0,-0.8461538461538461,Africa
2020-06-09,Cambodia,126,0,125,1,0,0,2,0.0,0.0,inf,Western Pacific
2020-06-09,Cameroon,8312,212,4794,3306,252,0,46,0.6578947368421053,0.0,2.5384615384615383,Africa
2020-06-09,Canada,98228,7969,0,90259,462,60,0,-0.2312811980033278,0.8181818181818181,0.0,Americas
2020-06-09,Central African Republic,1850,5,38,1807,0,0,0,-1.0,0.0,0.0,Africa
2020-06-09,Chad,844,71,706,67,5,1,21,1.5,0.0,0.6153846153846154,Africa
2020-06-09,Chile,175365,2283,117361,55721,3913,19,5113,-0.16673764906303234,-0.9696969696969697,0.24768179599804774,Americas
2020-06-09,China,84198,4638,77875,1685,3,0,7,-0.25,0.0,-0.30000000000000004,Western Pacific
2020-06-09,Colombia,42078,1372,16459,24247,1359,64,0,-0.08361429534726905,0.30612244897959173,-1.0,Americas
2020-06-09,Comoros,141,2,67,72,0,0,0,0.0,0.0,0.0,Africa
2020-06-09,Congo (Brazzaville),728,24,221,483,45,2,11,inf,inf,inf,Africa
2020-06-09,Congo (Kinshasa),4259,90,539,3630,153,2,2,0.7,-0.33333333333333337,inf,Africa
2020-06-09,Costa Rica,1375,11,717,647,33,0,5,0.375,-1.0,-0.375,Americas
2020-06-09,Cote d'Ivoire,3995,38,2045,1912,114,0,176,-0.19718309859154926,-1.0,2.450980392156863,Africa
2020-06-09,Croatia,2247,106,2130,11,0,2,2,0.0,inf,0.0,Europe
2020-06-09,Cuba,2205,83,1880,242,5,0,12,-0.4444444444444444,0.0,1.0,Americas
2020-06-09,Cyprus,972,18,807,147,2,0,0,-0.6666666666666667,0.0,0.0,Europe
2020-06-09,Czechia,9751,328,7053,2370,54,0,59,-0.21739130434782605,-1.0,-0.4271844660194175,Europe
2020-06-09,Denmark,12188,593,11036,559,39,0,57,1.7857142857142856,-1.0,0.5405405405405406,Europe
2020-06-09,Djibouti,4331,34,2139,2158,53,3,126,-0.2535211267605634,0.0,-0.07352941176470584,Eastern Mediterranean
2020-06-09,Dominica,18,0,16,2,0,0,0,0.0,0.0,0.0,Americas
2020-06-09,Dominican Republic,20415,544,12208,7663,289,5,50,-0.4505703422053232,4.0,-0.6688741721854304,Americas
2020-06-09,Ecuador,43917,3690,21020,19207,539,48,0,1.0891472868217056,1.2857142857142856,0.0,Americas
2020-06-09,Egypt,36829,1306,9786,25737,1385,35,411,0.0146520146520146,0.02941176470588225,-0.007246376811594235,Eastern Mediterranean
2020-06-09,El Salvador,3191,60,1419,1712,87,4,40,-0.022471910112359605,0.33333333333333326,-0.45945945945945943,Americas
2020-06-09,Equatorial Guinea,1306,12,200,1094,0,0,0,0.0,0.0,0.0,Africa
2020-06-09,Eritrea,39,0,39,0,0,0,0,0.0,0.0,0.0,Africa
2020-06-09,Estonia,1947,69,1684,194,7,0,1,6.0,0.0,-0.5,Europe
2020-06-09,Eswatini,371,3,232,136,31,0,3,3.428571428571429,0.0,-0.25,Africa
2020-06-09,Ethiopia,2336,32,379,1925,180,5,18,0.32352941176470584,inf,0.05882352941176472,Africa
2020-06-09,Fiji,18,0,18,0,0,0,0,0.0,0.0,0.0,Western Pacific
2020-06-09,Finland,7025,324,5800,901,24,1,0,0.19999999999999996,inf,0.0,Europe
2020-06-09,France,191849,29299,71626,90924,404,87,444,0.9146919431279621,0.6111111111111112,1.009049773755656,Europe
2020-06-09,Gabon,3247,21,938,2288,146,0,105,inf,0.0,inf,Africa
2020-06-09,Gambia,28,1,21,6,0,0,0,-1.0,0.0,0.0,Africa
2020-06-09,Georgia,818,13,686,119,6,0,3,1.0,0.0,-0.6666666666666667,Europe
2020-06-09,Germany,186506,8736,170129,7641,397,41,573,0.1058495821727019,3.0999999999999996,0.7259036144578312,Europe
2020-06-09,Ghana,10201,48,3755,6398,291,0,110,0.06985294117647056,-1.0,11.222222222222221,Africa
2020-06-09,Greece,3058,183,1374,1501,9,1,0,-0.8269230769230769,-0.5,0.0,Europe
2020-06-09,Greenland,13,0,13,0,0,0,0,0.0,0.0,0.0,Europe
2020-06-09,Grenada,23,0,22,1,0,0,0,0.0,0.0,0.0,Americas
2020-06-09,Guatemala,7866,289,1413,6164,364,22,90,-0.18568232662192397,0.46666666666666656,0.4516129032258065,Americas
2020-06-09,Guinea,4258,23,2942,1293,42,0,24,-0.5757575757575757,0.0,-0.41463414634146345,Africa
2020-06-09,Guinea-Bissau,1389,12,153,1224,0,0,0,-1.0,0.0,0.0,Africa
2020-06-09,Guyana,156,12,86,58,2,0,2,inf,0.0,-0.5,Americas
2020-06-09,Haiti,3662,56,24,3582,124,2,0,-0.3921568627450981,-0.33333333333333337,0.0,Americas
2020-06-09,Holy See,12,0,12,0,0,0,0,0.0,0.0,0.0,Europe
2020-06-09,Honduras,6935,271,787,5877,485,9,47,2.9430894308943087,1.25,0.6785714285714286,Americas
2020-06-09,Hungary,4017,550,2324,1143,3,2,40,-0.5,0.0,7.0,Europe
2020-06-09,Iceland,1807,10,1794,3,0,0,0,0.0,0.0,0.0,Europe
2020-06-09,India,276146,7750,134670,133726,10218,277,5575,0.21037668798862819,0.041353383458646586,0.06251191156851532,South-East Asia
2020-06-09,Indonesia,33076,1923,11414,19739,1043,40,510,0.23140495867768585,0.25,0.2561576354679802,South-East Asia
2020-06-09,Iran,175927,8425,138457,29045,2095,74,2097,0.02545276554087117,0.05714285714285716,0.042764793635007514,Eastern Mediterranean
2020-06-09,Iraq,14268,392,5831,8045,787,22,259,-0.29417040358744395,-0.08333333333333337,-0.3290155440414507,Eastern Mediterranean
2020-06-09,Ireland,25215,1691,22698,826,8,8,0,0.33333333333333326,1.0,0.0,Europe
2020-06-09,Israel,18180,299,15159,2722,148,1,57,-0.12426035502958577,inf,4.181818181818182,Europe
2020-06-09,Italy,235561,34043,168646,32872,283,79,2062,0.010714285714285676,0.21538461538461529,1.7603748326639894,Europe
2020-06-09,Jamaica,605,10,405,190,6,0,0,5.0,0.0,0.0,Americas
2020-06-09,Japan,17111,920,15141,1050,51,0,98,1.4285714285714284,-1.0,0.8490566037735849,Western Pacific
2020-06-09,Jordan,845,9,657,179,14,0,30,-0.3913043478260869,0.0,0.5,Eastern Mediterranean
2020-06-09,Kazakhstan,13074,61,8015,4998,215,5,639,0.303030303030303,inf,inf,Europe
2020-06-09,Kenya,2989,88,873,2028,117,3,24,0.11428571428571432,2.0,-0.7525773195876289,Africa
2020-06-09,Kosovo,1263,31,912,320,29,0,22,-0.275,-1.0,2.6666666666666665,Europe
2020-06-09,Kuwait,33140,273,22162,10705,630,4,920,-0.048338368580060465,-0.19999999999999996,-0.11282545805207334,Eastern Mediterranean
2020-06-09,Kyrgyzstan,2055,24,1483,548,23,1,38,-0.07999999999999996,0.0,0.8999999999999999,Europe
2020-06-09,Laos,19,0,19,0,0,0,1,0.0,0.0,inf,Western Pacific
2020-06-09,Latvia,1089,26,794,269,1,0,13,inf,-1.0,inf,Europe
2020-06-09,Lebanon,1368,30,795,543,18,0,16,-0.052631578947368474,0.0,0.4545454545454546,Eastern Mediterranean
2020-06-09,Lesotho,4,0,2,2,0,0,0,0.0,0.0,0.0,Africa
2020-06-09,Liberia,383,31,199,153,13,1,4,0.18181818181818188,inf,3.0,Africa
2020-06-09,Libya,359,5,58,296,27,0,1,-0.6447368421052632,0.0,-0.8,Eastern Mediterranean
2020-06-09,Liechtenstein,82,1,81,0,0,0,0,0.0,0.0,0.0,Europe
2020-06-09,Lithuania,1727,72,1338,317,7,1,7,0.16666666666666674,inf,1.3333333333333335,Europe
2020-06-09,Luxembourg,4046,110,3902,34,6,0,1,5.0,0.0,-0.5,Europe
2020-06-09,Madagascar,1138,9,274,855,44,0,20,0.04761904761904767,0.0,-0.04761904761904767,Africa
2020-06-09,Malawi,455,4,55,396,12,0,0,1.4,0.0,0.0,Africa
2020-06-09,Malaysia,8336,117,6975,1244,7,0,281,0.0,0.0,13.05,Western Pacific
2020-06-09,Maldives,1942,8,1010,924,26,0,85,1.0,0.0,-0.13265306122448983,South-East Asia
2020-06-09,Mali,1586,94,931,561,39,2,15,1.7857142857142856,0.0,-0.6511627906976745,Africa
2020-06-09,Malta,632,9,597,26,2,0,1,1.0,0.0,inf,Europe
2020-06-09,Mauritania,1162,61,139,962,58,2,20,0.05454545454545445,-0.5,0.8181818181818181,Africa
2020-06-09,Mauritius,337,10,324,3,0,0,0,0.0,0.0,0.0,Africa
2020-06-09,Mexico,124301,14649,90748,18904,4199,596,3115,0.4001333777925975,0.6836158192090396,-0.1925868325557284,Americas
2020-06-09,Moldova,10025,365,5797,3863,218,12,59,1.0373831775700935,0.0,-0.41000000000000003,Europe
2020-06-09,Monaco,99,4,93,2,0,0,0,0.0,0.0,0.0,Europe
2020-06-09,Mongolia,194,0,87,107,0,0,12,-1.0,0.0,inf,Western Pacific
2020-06-09,Montenegro,324,9,315,0,0,0,0,0.0,0.0,0.0,Europe
2020-06-09,Morocco,8437,210,7493,734,135,2,85,0.7307692307692308,inf,0.9318181818181819,Eastern Mediterranean
2020-06-09,Mozambique,453,2,0,451,20,0,0,1.2222222222222223,0.0,0.0,Africa
2020-06-09,Namibia,31,0,16,15,0,0,0,-1.0,0.0,0.0,Africa
2020-06-09,Nepal,4086,15,584,3487,324,1,96,0.031847133757961776,0.0,3.571428571428571,South-East Asia
2020-06-09,Netherlands,48102,6050,174,41878,164,15,0,-0.0060606060606061,4.0,0.0,Europe
2020-06-09,New Zealand,1504,22,1482,0,0,0,0,0.0,0.0,0.0,Western Pacific
2020-06-09,Nicaragua,1464,55,953,456,346,9,583,inf,inf,inf,Americas
2020-06-09,Niger,974,65,871,38,1,0,2,inf,0.0,0.0,Africa
2020-06-09,Nigeria,13464,365,4206,8893,663,4,166,1.1047619047619048,-0.4285714285714286,1.049382716049383,Africa
2020-06-09,North Macedonia,3239,157,1658,1424,87,1,5,-0.31496062992125984,-0.6666666666666667,-0.2857142857142857,Europe
2020-06-09,Norway,8576,239,8138,199,15,0,0,0.0714285714285714,-1.0,0.0,Europe
2020-06-09,Oman,18198,83,4152,13963,712,2,359,0.17880794701986757,-0.6666666666666667,0.04970760233918137,Eastern Mediterranean
2020-06-09,Pakistan,113702,2255,36308,75139,5385,83,1290,0.1590615583297461,-0.20952380952380956,0.9457013574660633,Eastern Mediterranean
2020-06-09,Panama,17233,403,10561,6269,379,5,160,-0.1165501165501166,0.0,-0.12568306010928965,Americas
2020-06-09,Papua New Guinea,8,0,8,0,0,0,0,0.0,0.0,0.0,Western Pacific
2020-06-09,Paraguay,1187,11,604,572,42,0,1,3.2,0.0,-0.9642857142857143,Americas
2020-06-09,Peru,203736,5738,92929,105069,4040,167,3373,0.2700408676516819,0.5754716981132075,0.010788133053641014,Americas
2020-06-09,Philippines,22992,1017,4736,17239,518,6,99,-0.10535405872193437,-0.25,-0.07476635514018692,Western Pacific
2020-06-09,Poland,27560,1183,13196,13181,400,17,198,-0.332220367278798,0.8888888888888888,0.3846153846153846,Europe
2020-06-09,Portugal,35306,1492,21339,12475,421,7,183,1.1927083333333335,0.16666666666666674,0.1366459627329193,Europe
2020-06-09,Qatar,71879,62,47569,24248,1721,5,1634,0.2580409356725146,0.6666666666666667,0.023168440826549785,Eastern Mediterranean
2020-06-09,Romania,20749,1354,14910,4485,145,15,84,0.15999999999999992,1.5,-0.5531914893617021,Europe
2020-06-09,Russia,484630,6134,241917,236579,8587,171,11691,-0.042697881828316575,0.5267857142857142,1.9567526555386952,Europe
2020-06-09,Rwanda,463,2,300,161,12,0,3,0.0,0.0,-0.5714285714285714,Africa
2020-06-09,Saint Kitts and Nevis,15,0,15,0,0,0,0,0.0,0.0,0.0,Americas
2020-06-09,Saint Lucia,19,0,18,1,0,0,0,0.0,0.0,0.0,Americas
2020-06-09,Saint Vincent and the Grenadines,27,0,25,2,0,0,9,0.0,0.0,inf,Americas
2020-06-09,San Marino,688,42,483,163,1,0,5,-0.8571428571428572,0.0,-0.9,Europe
2020-06-09,Sao Tome and Principe,514,12,76,426,1,0,8,inf,0.0,inf,Africa
2020-06-09,Saudi Arabia,108571,783,76339,31449,3288,37,1815,-0.024042742653606397,0.08823529411764697,0.06326889279437609,Eastern Mediterranean
2020-06-09,Senegal,4516,52,2809,1655,89,3,110,-0.101010101010101,inf,-0.009009009009009028,Africa
2020-06-09,Serbia,11965,250,11268,447,69,0,79,-0.0547945205479452,-1.0,-1.4968553459119498,Europe
2020-06-09,Seychelles,11,0,11,0,0,0,0,0.0,0.0,0.0,Africa
2020-06-09,Sierra Leone,1025,50,621,354,24,1,10,-0.25,0.0,2.3333333333333335,Africa
2020-06-09,Singapore,38514,25,25877,12612,218,0,509,-0.43523316062176165,0.0,0.05601659751037347,Western Pacific
2020-06-09,Slovakia,1531,28,1402,101,1,0,6,-0.5,0.0,-0.1428571428571429,Europe
2020-06-09,Slovenia,1486,109,1359,18,1,0,0,inf,0.0,0.0,Europe
2020-06-09,Somalia,2416,85,489,1842,48,1,19,0.41176470588235303,0.0,-0.3448275862068966,Eastern Mediterranean
2020-06-09,South Africa,52991,1162,29006,22823,2112,82,2907,-0.18581341557440245,0.0,0.6755043227665707,Africa
2020-06-09,South Korea,11902,276,10611,1015,50,2,22,0.3157894736842106,1.0,-0.15384615384615385,Western Pacific
2020-06-09,South Sudan,1604,19,15,1570,0,0,0,-1.0,-1.0,-1.0,Africa
2020-06-09,Spain,241966,27136,150376,64454,249,0,0,0.4910179640718564,0.0,0.0,Europe
2020-06-09,Sri Lanka,1859,11,1057,791,2,0,67,-0.9090909090909091,0.0,0.36734693877551017,South-East Asia
2020-06-09,Sudan,6427,389,2127,3911,185,17,68,0.14906832298136652,0.3076923076923077,0.5111111111111111,Eastern Mediterranean
2020-06-09,Suriname,137,2,9,126,9,0,0,0.5,-1.0,0.0,Americas
2020-06-09,Sweden,45924,4717,0,41207,791,23,0,0.9627791563275434,-0.34285714285714286,0.0,Europe
2020-06-09,Switzerland,30988,1934,28700,354,16,11,0,1.2857142857142856,4.5,0.0,Europe
2020-06-09,Syria,146,6,0,140,2,0,0,-0.33333333333333337,0.0,0.0,Eastern Mediterranean
2020-06-09,Taiwan*,443,7,431,5,0,0,1,0.0,0.0,inf,Western Pacific
2020-06-09,Tajikistan,4690,48,2815,1827,81,0,52,0.012499999999999956,0.0,-0.4222222222222223,Europe
2020-06-09,Tanzania,509,21,183,305,0,0,0,0.0,0.0,0.0,Africa
2020-06-09,Thailand,3121,58,2973,90,2,0,0,-0.7142857142857143,0.0,-1.0,South-East Asia
2020-06-09,Timor-Leste,24,0,0,24,0,0,0,0.0,0.0,0.0,South-East Asia
2020-06-09,Togo,501,13,260,228,4,0,9,1.0,0.0,2.0,Africa
2020-06-09,Trinidad and Tobago,117,8,109,0,0,0,0,0.0,0.0,-1.0,Americas
2020-06-09,Tunisia,1087,49,982,56,0,0,0,0.0,0.0,0.0,Eastern Mediterranean
2020-06-09,Turkey,172114,4729,144598,22787,993,18,3218,0.004044489383215444,-0.052631578947368474,-0.056581647610671304,Europe
2020-06-09,US,1979912,114692,524855,1340365,18127,945,6333,0.04088429514786096,0.8421052631578947,-0.478979843685726,Americas
2020-06-09,Uganda,657,0,118,539,11,0,15,-0.6333333333333333,0.0,1.1428571428571428,Africa
2020-06-09,Ukraine,28479,818,12892,14769,402,13,235,-0.15899581589958156,0.4444444444444444,0.6319444444444444,Europe
2020-06-09,United Arab Emirates,39904,283,22740,16881,528,2,465,-0.07042253521126762,-0.6,-0.008528784648187626,Eastern Mediterranean
2020-06-09,United Kingdom,267915,41060,1257,225598,1159,291,2,0.059414990859232075,4.290909090909091,-0.875,Europe
2020-06-09,Uruguay,846,23,754,69,1,0,16,inf,0.0,1.0,Americas
2020-06-09,Uzbekistan,4520,18,3459,1043,80,0,102,-0.2660550458715596,-1.0,33.0,Europe
2020-06-09,Venezuela,2632,23,487,2122,159,1,0,0.65625,inf,0.0,Americas
2020-06-09,Vietnam,332,0,316,16,0,0,0,-1.0,0.0,-1.0,Western Pacific
2020-06-09,West Bank and Gaza,481,3,404,74,8,0,0,7.0,0.0,-1.0,Eastern Mediterranean
2020-06-09,Western Sahara,9,1,6,2,0,0,0,0.0,0.0,0.0,Africa
2020-06-09,Yemen,524,127,23,374,28,15,0,1.3333333333333335,inf,0.0,Eastern Mediterranean
2020-06-09,Zambia,1200,10,912,278,0,0,0,-1.0,-1.0,0.0,Africa
2020-06-09,Zimbabwe,314,4,46,264,27,0,0,4.4,0.0,-1.0,Africa
2020-06-10,Afghanistan,22142,405,3013,18724,683,21,362,0.2601476014760147,0.3999999999999999,-0.24583333333333335,Eastern Mediterranean
2020-06-10,Albania,1341,34,980,327,42,0,20,0.16666666666666674,0.0,0.33333333333333326,Europe
2020-06-10,Algeria,10484,732,7074,2678,102,8,123,-0.1282051282051282,-0.11111111111111116,-0.1907894736842105,Africa
2020-06-10,Andorra,852,51,759,42,0,0,2,0.0,0.0,-0.6666666666666667,Europe
2020-06-10,Angola,113,4,40,69,17,0,2,3.25,0.0,inf,Africa
2020-06-10,Antigua and Barbuda,26,3,20,3,0,0,0,0.0,0.0,0.0,Americas
2020-06-10,Argentina,25987,735,7991,17261,1226,18,423,0.07449605609114807,-0.25,0.6083650190114069,Americas
2020-06-10,Armenia,14103,227,5226,8650,428,10,775,0.22285714285714286,0.6666666666666667,1.2017045454545454,Europe
2020-06-10,Australia,7285,102,6759,424,11,0,19,0.5714285714285714,0.0,-0.050000000000000044,Western Pacific
2020-06-10,Austria,17005,673,15910,422,26,1,35,1.3636363636363638,inf,-0.02777777777777779,Europe
2020-06-10,Azerbaijan,8530,102,4720,3708,339,4,114,0.07619047619047614,-0.19999999999999996,-0.5021834061135371,Europe
2020-06-10,Bahamas,103,11,67,25,0,0,3,0.0,0.0,inf,Americas
2020-06-10,Bahrain,16200,31,11109,5060,469,2,503,0.49363057324840764,0.0,0.7964285714285715,Eastern Mediterranean
2020-06-10,Bangladesh,74865,1012,15900,57953,3190,37,563,0.0059918006937873525,-0.1777777777777778,-0.27541827541827546,South-East Asia
2020-06-10,Barbados,96,7,83,6,4,0,2,inf,0.0,inf,Americas
2020-06-10,Belarus,51066,288,25667,25111,801,6,1161,-0.013546798029556606,0.0,0.854632587859425,Europe
2020-06-10,Belgium,59569,9629,16392,33548,132,10,68,0.4831460674157304,-0.23076923076923073,6.555555555555555,Europe
2020-06-10,Belize,20,2,16,2,0,0,0,-1.0,0.0,0.0,Americas
2020-06-10,Benin,305,4,188,113,0,0,0,-1.0,0.0,-1.0,Africa
2020-06-10,Bhutan,59,0,18,41,0,0,1,0.0,0.0,-0.6666666666666667,South-East Asia
2020-06-10,Bolivia,15281,512,2261,12508,637,25,71,-0.08345323741007193,1.0833333333333335,1.2903225806451615,Americas
2020-06-10,Bosnia and Herzegovina,2775,161,2063,551,47,1,14,0.9583333333333333,inf,-0.46153846153846156,Europe
2020-06-10,Botswana,48,1,24,23,6,0,0,inf,0.0,0.0,Africa
2020-06-10,Brazil,772416,39680,413916,318820,32913,1274,17179,0.02561465831541554,0.0015723270440251014,-0.07040043290043285,Americas
2020-06-10,Brunei,141,2,138,1,0,0,0,0.0,0.0,0.0,Western Pacific
2020-06-10,Bulgaria,2993,167,1664,1162,104,0,41,0.31645569620253156,-1.0,0.13888888888888884,Europe
2020-06-10,Burkina Faso,891,53,765,73,0,0,0,-1.0,0.0,0.0,Africa
2020-06-10,Burma,248,6,165,77,2,0,6,0.0,0.0,inf,South-East Asia
2020-06-10,Burundi,83,1,45,37,0,0,0,0.0,0.0,0.0,Africa
2020-06-10,Cabo Verde,615,5,294,316,30,0,24,0.6666666666666667,0.0,5.0,Africa
2020-06-10,Cambodia,126,0,125,1,0,0,0,0.0,0.0,-1.0,Western Pacific
2020-06-10,Cameroon,8681,212,4836,3633,369,0,42,0.4642857142857142,0.0,-0.08695652173913049,Africa
2020-06-10,Canada,98707,8037,0,90670,479,68,0,0.03679653679653683,0.1333333333333333,0.0,Americas
2020-06-10,Central African Republic,1888,5,38,1845,38,0,0,inf,0.0,0.0,Africa
2020-06-10,Chad,846,72,706,68,2,1,0,-0.6,0.0,-1.0,Africa
2020-06-10,Chile,181062,2475,121780,56807,5697,192,4419,0.4559161768464095,9.105263157894736,-0.13573244670447882,Americas
2020-06-10,China,84209,4638,77880,1691,11,0,5,2.6666666666666665,0.0,-0.2857142857142857,Western Pacific
2020-06-10,Colombia,43682,1433,16566,25683,1604,61,107,0.1802796173657102,-0.046875,inf,Americas
2020-06-10,Comoros,162,2,97,63,21,0,30,inf,0.0,inf,Africa
2020-06-10,Congo (Brazzaville),728,24,221,483,0,0,0,-1.0,-1.0,-1.0,Africa
2020-06-10,Congo (Kinshasa),4390,96,565,3729,131,6,26,-0.14379084967320266,2.0,12.0,Africa
2020-06-10,Costa Rica,1461,12,722,727,86,1,5,1.606060606060606,inf,0.0,Americas
2020-06-10,Cote d'Ivoire,4181,41,2174,1966,186,3,129,0.631578947368421,inf,-0.2670454545454546,Africa
2020-06-10,Croatia,2249,106,2130,13,2,0,0,inf,-1.0,-1.0,Europe
2020-06-10,Cuba,2211,83,1886,242,6,0,6,0.19999999999999996,0.0,-0.5,Americas
2020-06-10,Cyprus,974,18,807,149,2,0,0,0.0,0.0,0.0,Europe
